facility_id,facility_name,city,state,zip_code,primary_naics_code,industry_type_subpart,industry_type_sector,total_emissions_2020,total_emissions_2019,total_emissions_2018,total_emissions_2017,total_emissions_2016,total_emissions_2015,total_emissions_2014,total_emissions_2013,total_emissions_2012,total_emissions_2011
1005019,BUNGE NORTH AMERICA INC,CAIRO,IL,62914,311224,C,Other,56433.388,56932.682,53023.3,47025.672,48487.368,53110.446,44882.478,37361.66,48049.93,66701.476
1004105,"BUNGE NORTH AMERICA, INC.",EMPORIA,KS,66801,311224,C,Other,35524.716,35134.268,31330.432,30709.984,29767.788,33250.824,30868.184,20064.42,30467.13,28419.294
1006969,BURLINGTON CNTY RESOURCE RECOVERY COMPLEX,COLUMBUS,NJ,8022,562212,"C,HH",Waste,52559.942,49486.936,53107.328,51654.522,60729.978,54190.08,44766.32,52266.602,94395.408,72155.938
1002265,BURLINGTON RESOURCES_LOST CABIN,Lysite,WY,82642,211130,"C,PP,W-PROC","Petroleum and Natural Gas Systems,Suppliers of CO2",194779.008,191281.676,231575.552,735505.03,763386.678,152307.588,360660.872,476710.402,835683.268,920357.25
1007743,BURNSVILLE SANITARY LANDFILL,BURNSVILLE,MN,55337,562212,"C,HH",Waste,55750.656,75384.642,57136.458,68659.486,55708.774,67551.062,62510.476,51763.446,50696.728813,57051.117704
1003405,BUSCH AGRICULTURAL RESOURCES,IDAHO FALLS,ID,83402,311213,C,Other,58572.88,44651.732,48467.968,44931.38,45003.78,43016.288,45745.128,43729.736,39620.4,34105.272
1003837,BUSHMILLS ETHANOL INC.,ATWATER,MN,56209,325193,C,Other,106972.748,108715.64,75093.266,76155.708,82835.014,82291.884,84313.126,79885.394,76499.306,79260.296
1007554,BUTLER COUNTY LANDFILL,EL DORADO,KS,67042,562212,"C,HH",Waste,52905.25,56466.85,52334.75,45450.85,40781.45,41935.2,39411.9,45162.4,44052.8,56875.7
1000191,BUTLER COUNTY LANDFILL INCORPORATED,DAVID CITY,NE,68632,562212,"C,HH",Waste,72379.148,159477.398,206844.8,117583.948,110043.15,160244.25,131881.9,156756.25,115754.0,78218.0
1007815,BUTTERFIELD STATION LANDFILL,MOBILE,AZ,85139,562212,"C,HH",Waste,21195.2,23476.95,35131.2,26683.692,24405.488,40964.394,30819.144,16093.938,18763.799957,29092.883
1001409,Baconton,BACONTON,GA,31716,221112,"C,D",Power Plants,78771.308,129935.016,35372.22,53.0,38451.256,7562.172,16547.96,55303.796,105720.504,104133.544
1006833,Bailey Compressor Station,Bailey,TX,75413,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,2734.448,3592.644,23098.832,20713.79,4673.596,124035.788,51037.264,65520.8,95141.22,80159.448
1005761,Bailey Mine-Crabapple Portal,Wind Ridge,PA,15380,212112,"C,FF",Other,2161828.19,2894189.932,2910270.878,2402984.278,1969892.742,1832197.596,1541042.634,2857441.632,1833453.836,2088500.644
1001537,Bailly Generating Station,CHESTERTON,IN,46304,221112,C,Power Plants,0.0,0.0,273312.154,1924110.396,2204494.952,1694365.796,2566423.148,2877925.262,2237877.004,2840309.42
1007302,Baldwin Energy Complex,BALDWIN,IL,62217,221112,"C,D",Power Plants,4085478.302,6155171.312,7141769.102,7596666.022,9794318.772,10379231.092,11427113.722,12259248.802,12530219.826,12818528.116
1000997,Barney M. Davis,Corpus Christi,TX,78418,221112,"C,D",Power Plants,556442.188,688014.148,765228.064,503972.032,392063.748,729432.448,781116.456,940167.164,1189432.844,985665.448
1001412,Barry,BUCKS,AL,36512,221112,"C,D",Power Plants,6245013.972,7569768.072,7327730.932,6699828.48,7527885.264,7272687.834,8252890.386,8453710.716,8590595.99,7562795.042
1007300,Bastrop Clean Energy Center,CEDAR CREEK,TX,78612,221112,D,Power Plants,1011584.5,918441.596,844828.02,838646.492,1106288.1,1322603.248,1194563.472,1046338.772,1192925.328,1035213.264
1007920,Batavia Energy,Batavia,NY,14020,221112,D,Power Plants,3490.388,4619.232,17635.884,10308.912,23971.612,16755.988,5189.08,19564.078,46024.655,36455.139
1009840,Battlefield Gas Plant,Mansfield,LA,71052,211130,"C,W-PROC",Petroleum and Natural Gas Systems,225298.15,285333.168,328132.718,107850.406,52643.924,58115.004,72593.344,102709.88,111914.196,58980.594
1005950,"Bavarian Trucking Co., Inc.",Walton,KY,41094,562212,"C,HH",Waste,54555.05,37425.25,38039.448,29355.698,24761.5,25315.598,57250.25,53981.25,67175.0,59551.95
1000699,Baxter Wilson,VICKSBURG,MS,39180,221112,"C,D",Power Plants,865331.532,911186.388,540020.242,387383.154,389318.196,83635.286,32418.966,1190043.936,1785861.474,1993690.952
1000978,Bay Front,ASHLAND,WI,54806,221112,D,Power Plants,24594.984,20442.542,18611.634,17694.698,27929.016,30691.812,71381.628,62303.526,29780.51,107783.258
1007242,Bay Shore,OREGON,OH,43616,221112,"C,D",Power Plants,1463655.982,865564.614,1516073.826,1369695.256,1232390.476,1412069.126,1242158.054,1535745.878,1799137.764,3678235.708
1002246,Bayer CropScience LP,MUSCATINE,IA,52761,325199,C,Chemicals,69933.636,73910.872,74779.668,79209.918,86036.62,92320.168,98063.23,88740.968,93483.888,97508.908
1001989,Bayer CropScience LP - Luling Site,LULING,LA,70070,325199,C,Chemicals,81903.392,86395.824,93120.3,88245.568,81203.444,79855.1,72855.776,59549.376,70654.884,95899.188
1000555,Bayonne Energy Center,Bayonne,NJ,7002,221112,D,Power Plants,187419.95,346792.76,393008.556,335608.176,587279.21,532387.018,687743.778,445672.964,277241.189,1131.532
1001246,"Bayonne Plant Holding, LLC",BAYONNE,NJ,7002,221112,C,Power Plants,34190.92,36443.212,40844.782,59306.422,216127.492,221122.668,356159.068,260333.18,303954.972,171209.246
1000346,Bayou Cogeneration Plant,PASADENA,TX,77507,325120,C,Chemicals,1904079.158,1813529.918,1757240.058,1840369.684,1848385.27,1680171.71,1622331.828,1652620.394,1590829.82,1376444.07
1007931,Bayou Cove Peaking Power Plant,JENNINGS,LA,70546,221112,"C,D",Power Plants,38980.408,62746.268,72615.38,63442.416,84249.636,72942.828,108555.396,45092.334,87656.576,40931.625
1001172,Bayside Power Station,TAMPA,FL,33619,221112,D,Power Plants,2902921.492,2999620.77,2694636.37,2424040.43,3185637.9,3618030.99,2773896.94,2927394.552,2823997.932,2754508.14
1000131,Bayswater Peaking Facility,FAR ROCKAWAY,NY,11691,221112,D,Power Plants,72876.676,80217.172,94891.158,66776.682,136909.196,151666.152,151252.326,111412.604,87295.808,65298.318
1006983,Baytown Energy Center,BAYTOWN,TX,77523,221112,"C,D",Power Plants,2001837.58,1961566.08,1848493.896,1808136.544,1965742.512,1732732.776,1539978.188,1514929.132,1903999.592,1805862.956
1000550,Bear Garden Generating Station,New Canton,VA,23123,221112,"C,D",Power Plants,1640546.208,1353404.292,1525706.944,1238790.012,1390574.538,1342792.822,1218709.6,1416868.196,1543181.284,919772.946
1000284,Beatrice,BEATRICE,NE,68310,221112,"C,D",Power Plants,343926.176,310347.6,211106.568,133439.004,126134.484,89134.32,85754.632,63411.864,142101.28,62250.12
1002343,Beatrice Compressor Station,Beatrice,NE,68310,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,48263.838,66804.694,73124.816,35752.552,33344.056,42060.256,46071.996,31749.192,29735.402,30407.05
1002488,Beaver,CLATSKANIE,OR,97016,221112,C,Power Plants,204764.378,274904.7,263746.808,207780.22,236421.412,241774.638,110664.078,147529.384,18477.232,34009.972
1002006,Beaver Compressor Station,Elmwood,OK,73932,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,75722.212,91091.96,103644.132,59629.686,47587.424,68246.048,89360.488,57457.516,57062.972,55541.626
1004302,Beaver Gas Plant,Beaver,OK,73932,211130,"C,W-PROC",Petroleum and Natural Gas Systems,55535.168,53806.482,80116.222,82834.53,73808.162,91689.762,69326.354,116207.556,95522.62,122936.908
1006696,Bechtelsville,Barto,PA,19504,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,83555.4,82930.876,98396.916,88064.358,92188.312,79832.872,61184.636,73767.892,65952.42,83999.104
1011233,Bedford County Landfill,Bedford,VA,24523,562212,"C,HH",Waste,30998.15,31641.6,29943.5,35116.65,33670.9,32332.45,31222.2,30330.2,35242.5,34105.0
1002901,Bee Ridge Landfill,Sarasota,FL,34241,562212,HH,Waste,43141.75,47061.0,56121.0,54235.0,51695.5,63611.5,68840.0,68575.75,81636.0,86018.5
1001187,Belews Creek,BELEWS CREEK,NC,27052,221112,"C,D",Power Plants,4441528.054,6302103.262,7080078.632,8472760.146,9570241.008,10803219.28,11483633.416,10940291.51,12145000.08,13600298.758
1001011,Belle River,SAINT CLAIR HAVEN,MI,48054,221112,"C,D",Power Plants,4601279.608,5753441.978,7842487.168,7179302.604,6819441.942,7498409.204,7860221.562,7843070.95,7617328.322,7921210.75
1004564,Belle River Compressor Station,E China Twp,MI,48054,221210,"C,W-NGTC",Petroleum and Natural Gas Systems,58292.494,68952.61,51611.37,51399.932,40519.184,48727.41,61710.988,66142.176,50401.48,69008.702
1001207,Bellingham,BELLINGHAM,MA,2019,221112,D,Power Plants,26110.994,25337.4,63462.726,353629.246,299131.748,519961.716,195947.624,121764.13,178780.586,281061.504
1006864,Bellingham Power Generation LLC,BELLINGHAM,MA,2019,221112,"C,D",Power Plants,590218.312,690038.944,906883.84,750710.868,830685.572,1025899.148,908802.032,807209.708,725030.912,434504.74
1003790,Belpre Carbon Black Plant,Belpre,OH,45714,325180,"C,X",Chemicals,162892.692,160626.076,189927.984,203104.048,195096.36,192777.5,191301.02,182223.316,176756.604,164768.552
1000244,Bennett Mountain Power Project,Mountain Home,ID,83647,221112,"C,D",Power Plants,183801.868,185833.96,89056.62,51219.76,59583.28,91229.512,41441.996,45961.48,31298.084,28112.396
1008160,Bennington Compressor Station,Bennington,OK,74723,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,40266.462,42063.55,41543.912,45119.04,40287.802,43165.144,31559.938,37003.866,46330.688,32680.636
1003413,Benson Valley LF,FRANKFORT,KY,40601,562212,"C,HH",Waste,43121.7,26655.15,26989.3,34409.646,34820.3,30189.05,29935.2,29594.6,44996.4,43226.0
1000742,Bergen,RIDGEFIELD,NJ,7657,221112,"C,D",Power Plants,721043.228,1237434.184,1660532.308,1434180.506,2046034.556,2500223.634,2621890.726,2501611.952,2472889.284,2445085.074
1001298,Berkshire Power,AGAWAM,MA,1001,221112,"C,D",Power Plants,244326.944,147431.904,257882.544,158539.112,333667.364,447524.892,476933.532,446549.096,305615.368,422392.584
1000179,Bernville Station,Robesonia,PA,19551,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,48491.226,63408.02,85972.902,60410.78,64041.082,55660.956,53061.266,56079.756,120020.924,63497.182
1002444,Bertrand Compressor Station,Loomis,NE,68958,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,24684.812,48703.028,79462.426,62400.022,63286.322,60112.732,55014.0,67566.458,84705.15,92241.65
1008964,Bethel Compressor Station,Tennessee Colony,TX,75861,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,51280.572,44184.34,50869.188,49537.382,39080.214,22920.19,32019.78,30554.688,62895.348,39715.122
1002298,Bethel Gas Treating Facility,Tennessee Colony,TX,75861,211130,"C,W-PROC",Petroleum and Natural Gas Systems,43868.836,47695.22,65025.974,69433.062,65835.128,82985.456,61273.326,73649.654,72776.394,52959.528
1000777,Bethlehem Energy Center (Albany),GLENMONT,NY,12077,221112,"C,D",Power Plants,1844246.416,1702239.692,1921323.78,1979676.264,1955176.104,1935841.824,1712536.604,1506345.968,1870106.52,1623610.332
1003937,Bethlehem Landfill Company,BETHLEHEM,PA,18015,562212,"C,HH",Waste,71882.794,55918.35,47669.798,38368.298,37369.7,43841.148,44481.098,40476.9,42053.7,48919.9
1000127,Bethlehem Power Plant,BETHLEHEM,PA,18015,221112,D,Power Plants,2446448.304,2070865.39,1822021.72,2099171.984,2339883.528,2354167.246,2085145.366,2121815.014,2537227.394,1875348.888
1001238,Bethpage Energy Center,HICKSVILLE,NY,11801,221112,"C,D",Power Plants,239834.312,163565.744,221290.88,299452.44,394306.288,400279.516,266278.062,303710.676,237703.42,198207.316
1001492,Big Bend,APOLLO BEACH,FL,33572,221112,D,Power Plants,2597982.208,2872447.98,4763814.73,5898779.7,7650479.83,8959076.57,10555961.7,10032730.318,10375169.782,10192966.81
1007930,Big Cajun 1,JARREAU,LA,70749,221112,"C,D",Power Plants,37477.86,88347.172,99820.428,67390.452,48347.372,36379.416,26085.256,21600.245,74021.824,70006.992
1001016,Big Cajun 2,NEW ROADS,LA,70760,221112,"C,D",Power Plants,981565.714,2927334.528,4773731.304,6015925.446,5927191.79,7081709.128,10708000.188,10861384.295,10089915.862,12461976.86
1002251,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",Atmore,AL,36502,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",267416.2,283050.17,301892.738,311380.79,351222.392,416543.646,436508.596,457956.842,404047.334,441809.674
1006022,"Big River Resources Boyceville, LLC",BOYCEVILLE,WI,54725,325193,"C,PP","Other,Suppliers of CO2",72582.776,72915.276,83676.786,82565.34,81833.492,81155.796,82007.192,76158.82,72909.076,84357.132
1001587,Big Sandy,LOUISA,KY,41230,221112,"C,D",Power Plants,489960.88,574459.272,345778.768,315147.432,288134.18,2761479.58,3960949.432,2449979.386,2498766.726,5683595.988
1007358,Big Sandy Peaker Plant,KENOVA,WV,25530,221112,D,Power Plants,144049.916,144614.512,94132.496,64470.56,70482.488,92411.252,43733.036,33435.524,24407.86,20276.272
1000604,Big Spring Carbon Black Plant,BIG SPRING,TX,79720,325180,"C,X",Chemicals,224423.552,289808.0,314540.0,321826.0,285297.0,332121.1,292172.3,333282.448,324516.0,352289.28
1001027,Big Stone,BIG STONE CITY,SD,57216,221112,"C,D",Power Plants,1898795.174,2834375.408,2538898.65,2274796.262,2256928.632,1596688.286,2882468.724,2992708.082,2899658.196,2657594.34
1006218,Billy Wright Landfill,Los Banos,CA,93522,562212,HH,Waste,36761.0,33929.75,29657.75,26384.25,24785.5,23825.0,23255.75,22600.0,26632.5,26077.499975
1000259,Birchwood Power Facility,KING GEORGE,VA,22485,221112,D,Power Plants,99317.818,69984.516,562956.126,467564.188,451917.19,549487.562,823921.134,598494.602,412908.462,488461.676
1000689,Black Dog,BURNSVILLE,MN,55337,221112,"C,D",Power Plants,719079.736,801690.88,440183.32,293623.612,483164.06,772698.57,1750229.554,1522773.164,1440256.11,1545780.304
1006869,Black Mountain Facility,LAS VEGAS,NV,89124,221112,C,Power Plants,368889.36,351027.828,357028.856,357414.456,366848.568,365220.076,365216.224,342147.312,364916.376,357695.952
1000489,Black Mountain Generating Station,Golden Valley,AZ,86413,221112,D,Power Plants,91091.012,54357.448,43634.488,30089.888,31913.532,26720.552,27729.248,27539.748,40298.852,11462.808
1005822,Blackhawk Station,BORGER,TX,79007,221112,D,Power Plants,966710.052,980107.1,1075974.84,1163130.524,1159272.936,1141849.2,1110294.76,1098958.7,1049300.28,1088464.316
1004551,Blacks Fork Gas Plant,GRANGER,WY,82934,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",115079.174,118065.624,114878.98,128279.324,128138.824,144805.364,143443.43,147135.112,152008.506,127908.842
1006657,Blackstone Power Generation LLC,BLACKSTONE,MA,1504,221112,"C,D",Power Plants,567632.296,672574.208,836480.2,786161.036,598329.584,816455.724,837573.796,740001.708,802969.524,816014.876
1000979,Blount Street,MADISON,WI,53703,221112,"C,D",Power Plants,26245.704,41277.6,24529.36,19514.828,73586.028,42612.144,6869.876,15154.344,40696.1,27026.104
1001687,Blue Diamond Mining Mine 77,Hazard,KY,41701,212112,FF,Other,72167.25,27813.25,31782.5,31782.5,23805.0,12220.0,11332.5,27632.5,19026.25,13798.0
1000424,Blue Lake Generating Plant,SHAKOPEE,MN,55379,221112,"C,D",Power Plants,100145.458,43321.156,70723.12,55000.976,128137.288,48363.298,26173.174,70491.564,155280.544,61347.3
1002092,Blue Mound Compressor Station,Blue Mound,IL,62513,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,1314.246,17188.688,23374.768,24025.212,33926.424,36704.118,36669.476,63001.384,88122.05,83191.95
1003773,Blue Ridge Landfill Company,SCOTLAND,PA,17254,562212,"C,HH",Waste,71099.0,94395.548,112061.298,198962.4,102319.55,170957.648,132729.2,119490.1,94515.25,104437.5
1000230,Blue Ridge Paper Products LLC,CANTON,NC,28716,322110,"AA,C,TT","Pulp and Paper,Waste",901082.326,882938.546,963662.944,902149.818,1176668.618,1091221.86,1081715.234,1180676.462,1109404.168,1079632.468
1004446,Blue Ridge Resource Authority Landfill,Buena Vista,VA,24416,562212,"C,HH",Waste,37349.1,36543.85,47926.25,47045.25,46243.75,46282.5,45508.0,45050.25,44365.5,43859.5
1000141,Blue Spruce Energy Center,AURORA,CO,80019,221112,"C,D",Power Plants,334289.41,309201.102,150881.484,236191.222,124508.536,266601.01,199077.646,200219.704,100457.526,191911.152
1007421,Blue Valley,INDEPENDENCE,MO,64056,221112,"C,D",Power Plants,1618.344,14642.392,18456.796,6783.232,17965.392,129401.164,75723.252,139445.92,172348.35,201119.736
1001341,Bluegrass Generating Station,LA GRANGE,KY,40031,221112,"C,D",Power Plants,53771.116,88514.724,67461.9,49661.316,32523.58,44862.732,0.0,19.3,33697.676,20541.376
1000463,Bluffview Power Plant,FARMINGTON,NM,87401,221112,D,Power Plants,169826.588,167253.12,166487.684,177990.24,175158.604,139290.484,140752.128,150038.844,197059.012,100715.576
1001405,Blythe Energy,BLYTHE,CA,92225,221112,D,Power Plants,765494.864,612070.38,1089869.06,689357.444,345049.672,539325.452,670970.164,724915.464,681997.424,490516.732
1007940,Boardman,BOARDMAN,OR,97818,221112,"C,D",Power Plants,1696258.804,2544637.456,1513361.928,1714374.39,1844126.316,2314727.878,3073440.334,3628612.234,2511038.79,3121097.626
1002388,Bobcat,Port Barre,LA,70577,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,44652.596,41724.21,33348.142,40710.312,35438.282,39966.112,38104.416,21821.574,16432.994,28089.626
1000640,Boeing Commercial Airplanes - Everett,Everett,WA,98204,336411,C,Other,67552.696,77571.608,72308.124,80529.196,76191.108,66275.6,73522.368,73643.472,71462.58,70880.832
1000637,Boeing-St. Louis,St. Louis,MO,63134,336411,C,Other,27611.496,31724.98,29524.688,25733.204,26041.952,27218.648,30698.784,28610.792,26121.252,28466.492
1001149,Bonanza,VERNAL,UT,84078,221112,"C,D",Power Plants,3271227.418,3783256.096,3730258.448,3744358.672,3285990.692,3379731.186,3626082.432,3615194.782,3030192.526,3184461.506
1001727,"Boomvang Spar, East Breaks 643 Platform",Offshore,TX,0,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,24833.194,31260.53,24620.35,35319.984,37852.62,39916.542,43810.03,42389.87,35817.45,46932.452
1004808,Bordeaux Landfill,Nashville,TN,37218,562212,HH,Waste,60402.5,62103.0,57761.0,42120.0,67051.5,65025.5,71698.75,91169.5,105758.0,109528.75
1003533,Borger Carbon Black Plant,Borger,TX,79007,325180,"C,X",Chemicals,151981.608,206991.056,225654.68,236703.672,225711.756,212331.56,202914.916,179358.252,202240.804,186577.372
1000605,Borger Carbon Black Plant,Borger,TX,79007,325180,"C,X",Chemicals,216628.708,273828.7,312311.384,314983.644,286095.476,297141.976,288138.248,298624.432,332458.67,346120.69
1004701,Borman Specialty Materials,HENDERSON,NV,89015,325180,C,Chemicals,28704.092,25527.004,29342.64,27173.148,28612.592,26757.9,25891.452,24862.756,26533.4,30726.148
1008020,Bosque County Power Plant,Laguna Park,TX,76644,221112,"C,D",Power Plants,1654569.62,1610358.584,1590215.156,1738513.756,1746692.176,1773594.428,1432409.492,1432255.288,843283.224,638950.432
1002274,Boston University,Boston,MA,2134,611310,C,Other,37557.686,43826.656,50355.928,43985.906,51246.622,50937.36,49319.374,44797.242,44366.84,53902.76
1000687,Boswell Energy Center,COHASSET,MN,55721,221112,"C,D",Power Plants,4593131.414,5083670.474,7818403.996,7768990.278,8042537.438,7322778.212,7835787.45,8274307.412,7783784.748,7564000.876
1001505,Bowen,CARTERSVILLE,GA,30120,221112,"C,D",Power Plants,7949466.132,11161953.208,13437167.21,13875216.076,15422887.778,12501577.992,15642272.99,12120705.096,9635754.478,15051886.116
1000780,Bowline Generating Station,WEST HAVERSTRAW,NY,10993,221112,"C,D",Power Plants,381620.432,179977.096,305849.092,706725.095,791257.783,823380.009,841160.865,703627.363,239946.435,141616.424
1007976,Bradford County Landfill,Troy,PA,16947,562212,"C,HH",Waste,45589.85,38253.45,37440.9,38597.95,37929.75,44278.7,38446.4,36219.2,25835.05,27760.25
1001041,Brame Energy Center,LENA,LA,71447,221112,D,Power Plants,5090607.27,5409288.85,7017057.868,6122036.36,6439245.322,6187695.412,6736624.486,7645035.666,5359463.828,7059216.388
1001481,Brandon Shores LLC,Baltimore,MD,21226,221112,"C,D",Power Plants,1143875.782,2581355.832,5051164.304,4155926.188,5077126.318,5264585.628,5104067.968,4973556.612,4854518.164,6045454.982
1001167,Brandy Branch,BALDWIN,FL,32234,221112,"C,D",Power Plants,1943783.544,1404908.34,1634151.208,1529652.322,1140307.92,1520055.06,1359917.802,1271522.932,1506596.76,1269756.684
1001288,Brandywine Power Facility,BRANDYWINE,MD,20613,221112,"C,D",Power Plants,263462.264,314994.322,499054.062,308058.046,577213.194,544968.312,416236.092,409493.876,299570.886,245922.26
1000798,"Brazos Valley Energy, LP",THOMPSONS,TX,77481,221112,D,Power Plants,1343533.772,926989.364,1125015.632,912305.068,1126789.024,1345507.664,966920.316,1047175.068,1325759.788,927701.512
1000114,Brentwood,BRENTWOOD,NY,11717,221112,"C,D",Power Plants,47088.476,29343.792,32708.78,26831.2,28347.296,31375.784,22141.568,42713.092,37679.46,36533.564
1001299,Bridgeport Energy LLC,BRIDGEPORT,CT,6604,221112,D,Power Plants,717648.792,925645.02,1400090.712,909780.628,1401436.856,1211903.792,993328.92,1181684.872,1126513.976,1105882.0
1006949,Bridgeport Harbor Station,BRIDGEPORT,CT,6604,221112,"C,D",Power Plants,1293850.61,383072.524,359672.922,230389.626,221542.23,632551.906,831883.568,700500.274,144051.336,507168.982
1001343,Broad River Energy Center,GAFFNEY,SC,29340,221112,"C,D",Power Plants,167879.826,240646.26,1166895.68,228733.194,711367.718,383748.964,227390.676,224520.666,615948.216,430326.904
1005892,Broadhurst Environmental Landfill,Screven,GA,31560,562212,HH,Waste,57246.0,62186.0,68014.25,46464.0,51724.75,67368.75,67743.75,34712.5,43005.0,139487.5
1002169,Brookeland Gas Plant,Brookeland,TX,75931,486210,"C,W-PROC",Petroleum and Natural Gas Systems,71781.83,34306.932,84733.868,88375.462,116027.386,113095.094,79514.308,75904.6,100621.798,101062.388
1003163,Brookfield Avenue Landfill,Staten Island,NY,10308,562212,HH,Waste,8628.5,8144.25,10010.5,11709.0,16333.0,16331.75,18319.5,20984.25,38135.75,40372.75
1000870,Brooklyn Navy Yard Cogeneration Project,Brooklyn,NY,11205,221112,D,Power Plants,990821.274,985918.76,1048299.714,991811.954,1066849.36,1045803.888,1088797.84,1029518.012,870517.608,1077666.654
1003303,Brooksville South Cement Plant,BROOKSVILLE,FL,34601,327310,"C,H",Minerals,810587.696,968182.74,1011328.814,908367.962,689633.956,797361.802,735349.588,669613.792,452561.276,425775.496
1000739,Brownsville CT,BROWNSVILLE,TN,38012,221112,"C,D",Power Plants,207437.232,310528.775,361887.312,201345.254,322000.081,150911.242,94809.673,49619.716,239858.012,156839.168
1004884,Brownsville Municipal Landfill,Brownsville,TX,78521,562212,HH,Waste,134018.75,122338.25,113997.25,110991.75,96631.0,115227.25,111334.0,112810.0,81476.0,89179.75
1006909,Bruce Mansfield,SHIPPINGPORT,PA,15077,221112,"C,D",Power Plants,0.0,794837.836,3272094.378,7571181.98,10830812.722,12727353.754,15638880.336,16158662.176,16268802.238,16275952.372
1000886,"Brunner Island, LLC",Mt Wolf,PA,17347,221112,"C,D",Power Plants,1221686.014,2158705.532,1708174.294,2453674.47,3263693.632,4587327.69,5602226.018,6183437.444,5529507.688,8510410.184
1007427,Brunot Island Power Station,PITTSBURGH,PA,15204,221112,"C,D",Power Plants,72600.932,41882.796,22640.864,38031.16,31814.48,55896.192,26011.198,18519.576,18198.48,4299.282
1002733,"Brunswick Cellulose, Inc.",Brunswick,GA,31520,322110,"AA,C,TT","Pulp and Paper,Waste",350273.89,286700.69,295380.848,277033.618,271525.016,282905.414,254340.594,259202.926,321590.004,380604.454
1001224,Brush Power Projects,BRUSH,CO,80723,221112,"C,D",Power Plants,90261.464,106110.408,84690.436,21632.82,18385.584,22693.464,37939.56,63610.564,42292.192,52355.856
1008387,Buchanan Mine #1,Raven,VA,24639,212112,FF,Other,1659089.75,1929624.0,1790927.25,1536412.0,1565899.0,1398184.5,1275649.25,1675259.25,1372487.25,1576191.75
1005351,Buchanan Mine - Preparation Plant,Oakwood,VA,24631,212112,C,Other,29931.488,31.3,0.0,30806.084,36105.664,32623.176,42058.692,41105.096,27046.948,39009.552
1000174,"Buchanan Units 1, 2",KEEN MOUNTAIN,VA,24631,221112,D,Power Plants,235139.953,172665.56,100273.678,90855.812,123569.392,42098.144,30296.488,6203.676,11147.86,17648.084
1000831,Buck,SALISBURY,NC,28145,221112,"C,D",Power Plants,1472875.574,1656473.312,1953656.16,1916776.396,1864291.64,1869097.624,1421743.332,1715100.128,1803398.018,757170.416
1010646,Bucknell University,Lewisburg,PA,17837,611310,C,Other,26196.094,27976.594,29836.13,27864.188,27016.246,26486.796,28606.932,30615.63,31678.276,32042.024
1000917,Bull Run,CLINTON,TN,37716,221112,"C,D",Power Plants,690551.4,1381663.158,1459026.296,2747701.189,1892429.809,2309244.459,2929248.734,879287.636,1767372.106,2475360.872
1007402,Bunge,Council Bluffs,IA,51503,311224,C,Other,108736.94,103067.212,101382.168,92006.204,96173.088,98062.38,93075.8,96809.84,93702.05,91357.256
1004821,Bunge North America (East) LLC,Delphos,OH,45833,311224,C,Other,26061.052,25597.104,23510.512,22853.364,27396.518,46495.072,43675.26,40311.63,40708.44,39818.23
1004599,Bunge North America (East) LLC,Decatur,IN,46733,311224,C,Other,79021.752,77226.26,77764.408,77532.908,74825.468,77759.508,106073.4,107658.02,132206.27,144431.86
1001553,Burlington (IA),BURLINGTON,IA,52601,221112,"C,D",Power Plants,1192549.524,1221388.112,1284032.344,1180655.316,1169265.172,1190211.75,1272499.494,1274712.602,1341442.28,1360906.37
1000743,Burlington Generating Station,BURLINGTON,NJ,8016,221112,"C,D,W-LNGSTG","Petroleum and Natural Gas Systems,Power Plants",7787.524,7644.918,28800.06,9400.904,34320.674,29667.402,67711.716,42478.378,57937.45,50884.136
1008965,Burnell Compressor Station,Kennedy,TX,78118,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,30297.448,49704.492,34129.694,30981.48,35024.13,35423.23,43048.94,39725.29,60147.26,154625.334
1000206,Burrillville,Pascoag,RI,2859,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,59884.234,61076.624,53903.004,60458.686,42805.84,48659.73,44797.388,39312.206,38361.01,30268.692
1007102,Bushton Compressor Station,Bushton,KS,67427,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,64856.952,65416.154,73732.264,52603.688,49634.306,42582.076,40106.326,41636.526,33575.302,41898.132
1005893,C & T REGIONAL LANDFILL,LINN,TX,78563,562212,HH,Waste,3838.25,7842.0,3002.25,6239.5,24626.0,14373.0,14064.25,39297.5,22082.5,50425.0
